Location,SNP-weight Set,ID,TWAS.Z,TWAS.P,FOCUS_twas_z,FOCUS_in_cred_set,FOCUS_pip,FOCUS_region
chr10:104605352-104605707,GTEx Adrenal...,PTGES3P4,-5.6737,1.4e-08,-3.28,1,0.0303,10:102949372-10:104380235
chr10:104605352-104605707,GTEx Adrenal...,PTGES3P4,-5.6737,1.4e-08,-4.55,0,0.00695,10:104380686-10:106695048
chr10:104613980-104624718,GTEx Amygdal...,C10orf32,-5.1677,2.37e-07,-4.99,0,0.00111,10:102949372-10:104380235
chr10:104613980-104624718,GTEx Amygdal...,C10orf32,-5.1677,2.37e-07,-4.34,1,0.547,10:104380686-10:106695048
chr10:104674342-104675161,GTEx Hypotha...,RP11-724N1.1,5.7784,7.54e-09,4.81,0,0.000565,10:102949372-10:104380235
chr10:104674342-104675161,GTEx Hypotha...,RP11-724N1.1,5.7784,7.54e-09,4.42,0,0.000222,10:104380686-10:106695048
chr10:104847773-104953063,CMC DLPFC,NT5C2,-5.22449,1.75e-07,-5.06,0,0.00312,10:104380686-10:106695048
chr10:105036920-105050108,GTEx Cerebel...,INA,-4.88,1.08e-06,-4.91,0,0.0401,10:104380686-10:106695048
chr10:106083127-106086762,GTEx Whole B...,RP11-127L20.3,-4.8958,9.79e-07,-4.8,0,0.000292,10:104380686-10:106695048
chr10:106400859-107024993,PsychENCODE,SORCS3,-6.1665,6.98e-10,-7.06,1,0.998,10:104380686-10:106695048
chr10:106400859-107024993,PsychENCODE,SORCS3,-6.1665,6.98e-10,-3.49,0,0.00117,10:106695048-10:108726491
chr10:106400859-107024993,GTEx Pituita...,SORCS3,-6.205,5.47e-10,-5.93,0,0.0209,10:104380686-10:106695048
chr10:106400859-107024993,GTEx Pituita...,SORCS3,-6.205,5.47e-10,-5.5,1,1,10:106695048-10:108726491
chr10:118429614-118429996,GTEx Adrenal...,RP11-498B4.5,5.0853,3.67e-07,5.04,1,0.95,10:116421406-10:119523934
chr10:120352915-120355160,CMC DLPFC,PRLHR,-5.05918,4.21e-07,-5.79,1,0.999,10:119523934-10:120590656
chr10:125425871-125454123,PsychENCODE,GPR26,-5.2992,1.16e-07,-5.25,1,0.982,10:123900545-10:125869346
chr10:127408084-127452712,PsychENCODE,EDRF1,5.5553,2.77e-08,5.36,1,0.994,10:125869346-10:128001098
chr10:131265448-131566271,GTEx Thyroid,MGMT,-4.8345,1.33e-06,0.129,0,0.000159,10:129154657-10:130844139
chr10:131265448-131566271,GTEx Thyroid,MGMT,-4.8345,1.33e-06,-5.08,1,0.375,10:130844440-10:131741192
chr10:131265448-131566271,GTEx Whole B...,MGMT,-4.8909,1e-06,-4.85,1,0.123,10:130844440-10:131741192
chr10:134973951-135039916,GTEx Cerebel...,KNDC1,4.93,8.39e-07,5.09,1,0.986,10:134494898-10:135523246
chr11:16799842-17035990,GTEx Whole B...,PLEKHA7,5.65782,1.53e-08,5.46,1,0.91,11:15743663-11:17577238
chr11:17035594-17074583,GTEx Whole B...,OR7E14P,5.44343,5.23e-08,5.26,0,0.0297,11:15743663-11:17577238
chr11:17099277-17229530,PsychENCODE,PIK3C2A,5.1718,2.32e-07,4.92,0,0.0498,11:15743663-11:17577238
chr11:17099277-17229530,PsychENCODE,PIK3C2A,5.1718,2.32e-07,1.39,0,0.000572,11:17578774-11:19569535
chr11:17298285-17353070,CMC DLPFC Sp...,NUCB2,4.937,7.93e-07,5.36,0,0.0525,11:15743663-11:17577238
chr11:17298285-17353070,CMC DLPFC Sp...,NUCB2,4.937,7.93e-07,-0.709,0,0.000346,11:17578774-11:19569535
chr11:17407406-17410878,GTEx Nucleus...,KCNJ11,-5.5129,3.53e-08,-5.2,0,0.851,11:15743663-11:17577238
chr11:28042167-28129794,GTEx Thyroid,KIF18A,5.484,4.16e-08,5.14,0,0.0335,11:27020461-11:28481593
chr11:28129795-28355054,PsychENCODE,METTL15,-5.43667,5.43e-08,-5.33,1,0.0823,11:27020461-11:28481593
chr11:28129797-28355054,CMC DLPFC,METTL15,-5.29185,1.21e-07,-5.07,0,0.0228,11:27020461-11:28481593
chr11:28129856-28355054,GTEx Adrenal...,METTL15,-5.387,7.16e-08,-5.56,1,0.278,11:27020461-11:28481593
chr11:28129856-28355054,GTEx Amygdal...,METTL15,-6.4206,1.36e-10,-5.66,1,0.485,11:27020461-11:28481593
chr11:28129856-28355054,GTEx Amygdal...,METTL15,-6.4206,1.36e-10,-7.75,1,0.937,11:28481593-11:30141357
chr11:28129856-28355054,GTEx Caudate...,METTL15,-6.2455,4.22e-10,-5.19,0,0.041,11:27020461-11:28481593
chr11:28129856-28355054,GTEx Caudate...,METTL15,-6.2455,4.22e-10,-7.41,0,0.0641,11:28481593-11:30141357
chr11:30344598-30359774,GTEx Caudate...,ARL14EP,-5.2644,1.41e-07,-5.08,0,1.3e-05,11:30141357-11:32276901
chr11:30344598-30359774,GTEx Cerebel...,ARL14EP,-5.173,2.3e-07,-0.375,0,0.000128,11:28481593-11:30141357
chr11:30344598-30359774,GTEx Cerebel...,ARL14EP,-5.173,2.3e-07,-5.15,0,1.63e-05,11:30141357-11:32276901
chr11:30344598-30359774,GTEx Cerebel...,ARL14EP,-5.6374,1.73e-08,-5.48,0,5.08e-05,11:30141357-11:32276901
chr11:30344598-30359774,GTEx Cortex,ARL14EP,-5.0739,3.9e-07,5.24,1,0.769,11:28481593-11:30141357
chr11:30344598-30359774,GTEx Cortex,ARL14EP,-5.0739,3.9e-07,-6.3,0,6.59e-05,11:30141357-11:32276901
chr11:30344598-30359774,GTEx Frontal...,ARL14EP,-5.2808,1.29e-07,2.8,0,0.00427,11:28481593-11:30141357
chr11:30344598-30359774,GTEx Frontal...,ARL14EP,-5.2808,1.29e-07,-6.3,0,2.02e-05,11:30141357-11:32276901
chr11:30344598-30359774,GTEx Hippoca...,ARL14EP,-5.173,2.3e-07,-5.27,1,0.228,11:28481593-11:30141357
chr11:30344598-30359774,GTEx Hippoca...,ARL14EP,-5.173,2.3e-07,-3.49,0,1.24e-06,11:30141357-11:32276901
chr11:30344598-30359774,GTEx Nucleus...,ARL14EP,-8.3457,7.08e-17,-4.51,0,0.00342,11:28481593-11:30141357
chr11:30344598-30359774,GTEx Nucleus...,ARL14EP,-8.3457,7.08e-17,-7.83,1,0.59,11:30141357-11:32276901
chr11:30344598-30359774,GTEx Pituita...,ARL14EP,-5.2813,1.28e-07,-5.06,0,1.03e-05,11:30141357-11:32276901
chr11:30406040-30608419,PsychENCODE,MPPED2,-5.10266,3.35e-07,-1.07,0,0.000149,11:28481593-11:30141357
chr11:30406040-30608419,PsychENCODE,MPPED2,-5.10266,3.35e-07,-5.23,0,4.44e-06,11:30141357-11:32276901
chr11:30406040-30608419,GTEx Thyroid,MPPED2,-6.6693,2.57e-11,-1.35,0,0.00025,11:28481593-11:30141357
chr11:30406040-30608419,GTEx Thyroid,MPPED2,-6.6693,2.57e-11,-6.85,0,0.41,11:30141357-11:32276901
chr11:30851916-31391357,GTEx Adrenal...,DCDC1,-5.35867,8.38e-08,-5.33,1,0.882,11:30141357-11:32276901
chr11:30851916-31391357,GTEx Thyroid,DCDC1,-6.60376,4.01e-11,-6.59,0,8.09e-06,11:30141357-11:32276901
chr11:30964748-31391357,CMC DLPFC,DCDC1,-5.119,3.07e-07,-5.2,0,0.00331,11:30141357-11:32276901
chr11:31391376-31454382,CMC DLPFC,DNAJC24,7.65712,1.9e-14,7.64,0,0.114,11:30141357-11:32276901
chr11:31391376-31454382,CMC DLPFC Sp...,DNAJC24,4.994,5.91e-07,4.91,0,3.94e-05,11:30141357-11:32276901
chr11:31391376-31454382,CMC DLPFC Sp...,DNAJC24,-4.979,6.39e-07,-4.78,0,3.15e-05,11:30141357-11:32276901
chr11:31391376-31454382,CMC DLPFC Sp...,DNAJC24,-6.627,3.43e-11,-6.47,0,0.00129,11:30141357-11:32276901
chr11:31391387-31453396,PsychENCODE,DNAJC24,6.12589,9.02e-10,6.02,0,1.72e-06,11:30141357-11:32276901
chr11:31453948-31531169,CMC DLPFC Sp...,IMMP1L,4.867,1.13e-06,4.64,0,9.11e-07,11:30141357-11:32276901
chr11:31658875-31789501,PsychENCODE,Z83001.1,-5.66554,1.47e-08,-5.8,0,1.31e-06,11:30141357-11:32276901
chr11:31658875-31789501,PsychENCODE,Z83001.1,-5.66554,1.47e-08,-1.41,0,0.000449,11:32276901-11:33958739
chr11:38520545-38521736,GTEx Whole B...,RP11-63D14.1,-4.835,1.33e-06,-4.83,1,0.932,11:37116815-11:39382003
chr11:45669238-45687206,CMC DLPFC Sp...,CHST1,4.8831,1.04e-06,4.87,1,0.0734,11:44694135-11:47005633
chr11:45825623-45834566,YFS Blood,SLC35C1,5.0464,4.5e-07,4.91,0,0.0169,11:44694135-11:47005633
chr11:46698630-46722149,GTEx Cortex,ARHGAP1,6.2706,3.6e-10,6.57,1,0.0811,11:44694135-11:47005633
chr11:46698630-46722149,GTEx Cortex,ARHGAP1,6.2706,3.6e-10,4.48,0,0.00219,11:47006606-11:49865926
chr11:46722368-46727462,PsychENCODE,ZNF408,6.013,1.82e-09,5.73,0,0.00521,11:44694135-11:47005633
chr11:46722368-46727462,GTEx Thyroid,ZNF408,5.94,2.85e-09,6.22,1,0.2,11:44694135-11:47005633
chr11:46722368-46727462,GTEx Thyroid,ZNF408,5.94,2.85e-09,3.09,0,0.000804,11:47006606-11:49865926
chr11:46764598-46867843,GTEx Cortex,CKAP5,5.1468,2.65e-07,6.02,1,0.0502,11:44694135-11:47005633
chr11:46764598-46867843,GTEx Cortex,CKAP5,5.1468,2.65e-07,4.03,0,0.0106,11:47006606-11:49865926
chr11:46878419-46940193,GTEx Nucleus...,LRP4,-5.1573,2.51e-07,0.564,0,8.38e-05,11:44694135-11:47005633
chr11:46878419-46940193,GTEx Nucleus...,LRP4,-5.1573,2.51e-07,-4.94,0,0.00264,11:47006606-11:49865926
chr11:46878419-46940193,PsychENCODE,LRP4,-5.3371,9.44e-08,-5.6,0,0.016,11:44694135-11:47005633
chr11:46878419-46940193,PsychENCODE,LRP4,-5.3371,9.44e-08,-1.97,0,0.000259,11:47006606-11:49865926
chr11:46878419-46940193,GTEx Thyroid,LRP4,5.29544,1.19e-07,3.63,0,0.00103,11:44694135-11:47005633
chr11:46878419-46940193,GTEx Thyroid,LRP4,5.29544,1.19e-07,5.4,1,0.207,11:47006606-11:49865926
chr11:46958239-47185931,CMC DLPFC Sp...,C11orf49,-6.154,7.56e-10,-5.06,0,0.00625,11:44694135-11:47005633
chr11:46958239-47185931,CMC DLPFC Sp...,C11orf49,-6.154,7.56e-10,-5.87,1,0.136,11:47006606-11:49865926
chr11:47236492-47260768,NTR Blood,DDB2,6.3938,1.62e-10,6.16,0,0.035,11:44694135-11:47005633
chr11:47236492-47260768,NTR Blood,DDB2,6.3938,1.62e-10,5.24,0,0.0252,11:47006606-11:49865926
chr11:47260853-47270457,PsychENCODE,ACP2,-4.85954,1.18e-06,-4.65,0,0.0122,11:47006606-11:49865926
chr11:47269851-47290396,GTEx Substan...,NR1H3,-6.385,1.71e-10,-6.36,0,0.021,11:44694135-11:47005633
chr11:47269851-47290396,GTEx Substan...,NR1H3,-6.385,1.71e-10,-4.51,0,0.00659,11:47006606-11:49865926
chr11:47290926-47351582,CMC DLPFC Sp...,MADD,-6.011,1.84e-09,-4.95,0,0.0164,11:44694135-11:47005633
chr11:47290926-47351582,CMC DLPFC Sp...,MADD,-6.011,1.84e-09,-4.97,1,0.0915,11:47006606-11:49865926
chr11:47608198-47610746,GTEx Thyroid,FAM180B,-7.18281,6.83e-13,-6.92,1,0.534,11:47006606-11:49865926
chr11:47749098-47749189,GTEx Pituita...,snoU13,-5.7935,6.89e-09,-5.75,0,0.00815,11:47006606-11:49865926
chr11:49168186-49230222,CMC DLPFC,FOLH1,5.44988,5.04e-08,5.33,1,0.109,11:47006606-11:49865926
chr11:49168187-49230222,PsychENCODE,FOLH1,4.84445,1.27e-06,4.81,1,0.174,11:47006606-11:49865926
chr11:55635045-55642013,PsychENCODE,RP11-738O11.13,-5.00691,5.53e-07,-4.8,1,0.631,11:55082693-11:58457495
chr11:57067112-57092426,GTEx Adrenal...,TNKS1BP1,7.46537,8.31e-14,7.32,0,0.0876,11:55082693-11:58457495
chr11:57364860-57382326,GTEx Thyroid,SERPING1,-6.335,2.37e-10,-6.17,0,0.000424,11:55082693-11:58457495
chr11:57364860-57382326,YFS Blood,SERPING1,5.8323,5.47e-09,5.65,0,0.00019,11:55082693-11:58457495
chr11:57405497-57420263,GTEx Thyroid,AP000662.4,-6.95737,3.47e-12,-6.85,0,0.000797,11:55082693-11:58457495
chr11:57424488-57429340,GTEx Whole B...,CLP1,8.11,5.06e-16,7.9,0,0.0289,11:55082693-11:58457495
chr11:57435219-57468659,YFS Blood,ZDHHC5,8.11,5.06e-16,8.61,1,0.97,11:55082693-11:58457495
chr11:57471181-57479673,CMC DLPFC Sp...,MED19,-5.8025,6.53e-09,-5.69,0,0.000277,11:55082693-11:58457495
chr11:57471186-57479681,GTEx Adrenal...,MED19,-6.5231,6.89e-11,-6.43,0,0.00188,11:55082693-11:58457495
chr11:57471186-57479681,GTEx Cerebel...,MED19,-5.61481,1.97e-08,-5.41,0,0.000652,11:55082693-11:58457495
chr11:57471186-57479681,GTEx Thyroid,MED19,-6.63435,3.26e-11,-6.5,0,0.00217,11:55082693-11:58457495
chr11:57471186-57479681,GTEx Whole B...,MED19,-4.86042,1.17e-06,-4.78,0,0.000599,11:55082693-11:58457495
chr11:57520715-57587018,PsychENCODE,CTNND1,-7.821,5.24e-15,-1.75,0,0.000128,11:55082693-11:58457495
chr11:61066923-61110045,GTEx Substan...,DDB1,-7.65807,1.89e-14,-7.65,0,0.00206,11:58780549-11:62223771
chr11:61159159-61166335,GTEx Adrenal...,TMEM216,-6.458,1.06e-10,-5.94,0,0.00297,11:58780549-11:62223771
chr11:61159159-61166335,GTEx Amygdal...,TMEM216,-6.139,8.3e-10,-7.31,1,0.794,11:58780549-11:62223771
chr11:61159159-61166335,GTEx ACC ,TMEM216,-6.139,8.3e-10,-5.85,0,0.00182,11:58780549-11:62223771
chr11:61159159-61166335,GTEx Caudate...,TMEM216,-7.5378,4.78e-14,-7.35,0,0.000141,11:58780549-11:62223771
chr11:61159159-61166335,GTEx Cortex,TMEM216,-6.139,8.3e-10,-5.85,0,0.00182,11:58780549-11:62223771
chr11:61159159-61166335,GTEx Frontal...,TMEM216,-6.139,8.3e-10,-8.2,0,0.00572,11:58780549-11:62223771
chr11:61159159-61166335,GTEx Hippoca...,TMEM216,-6.3801,1.77e-10,-6.54,0,0.00156,11:58780549-11:62223771
chr11:61159159-61166335,GTEx Hypotha...,TMEM216,-5.93215,2.99e-09,-5.71,0,0.0043,11:58780549-11:62223771
chr11:61159159-61166335,GTEx Putamen...,TMEM216,-6.81933,9.15e-12,-7.01,0,4.48e-05,11:58780549-11:62223771
chr11:61159159-61166335,GTEx Substan...,TMEM216,-6.91942,4.53e-12,-6.72,0,0.00368,11:58780549-11:62223771
chr11:61159159-61166335,PsychENCODE,TMEM216,-6.433,1.25e-10,-6.01,0,0.00457,11:58780549-11:62223771
chr11:61159159-61166335,GTEx Pituita...,TMEM216,-6.062,1.34e-09,-6.04,0,0.0114,11:58780549-11:62223771
chr11:61159159-61166335,GTEx Thyroid,TMEM216,-6.321,2.6e-10,-6.19,0,0.0199,11:58780549-11:62223771
chr11:61159831-61166335,CMC DLPFC,TMEM216,-6.232,4.61e-10,-5.94,0,0.00198,11:58780549-11:62223771
chr11:61248592-61258403,GTEx Thyroid,PPP1R32,5.78109,7.42e-09,6.21,0,0.000439,11:58780549-11:62223771
chr11:61276272-61278482,GTEx Cerebel...,LRRC10B,-6.327,2.5e-10,-6.2,1,0.0895,11:58780549-11:62223771
chr11:61276272-61278482,PsychENCODE,LRRC10B,-5.50436,3.71e-08,-5.44,0,0.00418,11:58780549-11:62223771
chr11:61282785-61348620,GTEx Cerebel...,SYT7,-6.327,2.5e-10,-5.98,0,0.0532,11:58780549-11:62223771
chr11:61306988-61308769,GTEx Cerebel...,RP11-794G24.1,-6.327,2.5e-10,-3.3,0,0.00747,11:58780549-11:62223771
chr11:61520121-61555990,GTEx Whole B...,MYRF,6.977,3.02e-12,6.65,0,0.0473,11:58780549-11:62223771
chr11:61535973-61560274,PsychENCODE,TMEM258,8.86157,7.89e-19,8.68,0,0.00288,11:58780549-11:62223771
chr11:61535973-61560108,GTEx Whole B...,TMEM258,7.4872,7.04e-14,7.3,0,6.31e-05,11:58780549-11:62223771
chr11:61556410-61560069,NTR Blood,C11orf10,7.957,1.76e-15,7.71,0,6.39e-05,11:58780549-11:62223771
chr11:61560108-61564714,CMC DLPFC,FEN1,8.821,1.13e-18,8.35,0,0.000468,11:58780549-11:62223771
chr11:61560275-61564716,GTEx Adrenal...,FEN1,-8.31085,9.5e-17,-8.3,0,0.000259,11:58780549-11:62223771
chr11:61567096-61584529,CMC DLPFC,FADS1,-8.821,1.13e-18,-8.48,0,0.00118,11:58780549-11:62223771
chr11:61567099-61596790,GTEx Cerebel...,FADS1,-6.7965,1.07e-11,-7.14,0,6.37e-05,11:58780549-11:62223771
chr11:61567099-61596790,GTEx Cerebel...,FADS1,-9.2211,2.94e-20,-9.11,0,0.0771,11:58780549-11:62223771
chr11:61567099-61596790,GTEx Frontal...,FADS1,-9.047,1.47e-19,-8.63,0,0.00682,11:58780549-11:62223771
chr11:61567099-61596790,GTEx Hippoca...,FADS1,-7.8019,6.1e-15,-7.89,0,0.000158,11:58780549-11:62223771
chr11:61567099-61596790,PsychENCODE,FADS1,-8.84918,8.82e-19,-8.69,1,0.505,11:58780549-11:62223771
chr11:61567099-61596790,GTEx Thyroid,FADS1,-9.249,2.27e-20,-9.21,1,0.287,11:58780549-11:62223771
chr11:61567099-61596790,YFS Blood,FADS1,7.2381,4.55e-13,7.04,0,5.89e-05,11:58780549-11:62223771
chr11:61583697-61634820,NTR Blood,FADS2,5.069,4e-07,5.21,0,3.7e-05,11:58780549-11:62223771
chr11:61583728-61634826,GTEx Pituita...,FADS2,6.2094,5.32e-10,5.99,0,0.000107,11:58780549-11:62223771
chr11:61583728-61634826,GTEx Thyroid,FADS2,5.069,4e-07,5.04,0,3.95e-05,11:58780549-11:62223771
chr11:61583728-61634826,GTEx Whole B...,FADS2,6.33664,2.35e-10,6.02,0,3.92e-05,11:58780549-11:62223771
chr11:61640991-61659523,GTEx Cerebel...,FADS3,-9.249,2.27e-20,-9.02,1,0.121,11:58780549-11:62223771
chr11:61640997-61659006,CMC DLPFC Sp...,FADS3,5.3578,8.43e-08,5.25,0,4.09e-05,11:58780549-11:62223771
chr11:63706466-63724800,GTEx Whole B...,NAA40,5.16379,2.42e-07,4.82,0,0.000978,11:62223771-11:63803627
chr11:64037302-64052176,PsychENCODE,BAD,5.01222,5.38e-07,-0.101,0,0.000239,11:62223771-11:63803627
chr11:64037302-64052176,PsychENCODE,BAD,5.01222,5.38e-07,4.9,0,0.00436,11:63805166-11:65898631
chr11:64037810-64056972,GTEx Whole B...,GPR137,6.62085,3.57e-11,3.74,0,0.000493,11:62223771-11:63803627
chr11:64037810-64056972,GTEx Whole B...,GPR137,6.62085,3.57e-11,5.8,1,0.457,11:63805166-11:65898631
chr11:64058797-64067503,GTEx Nucleus...,KCNK4,5.5489,2.88e-08,5.15,0,0.00334,11:62223771-11:63803627
chr11:64058797-64067503,GTEx Nucleus...,KCNK4,5.5489,2.88e-08,4.04,1,0.0177,11:63805166-11:65898631
chr11:64812301-64826021,GTEx Amygdal...,NAALADL1,5.308,1.11e-07,0.999,0,0.00292,11:63805166-11:65898631
chr11:65306029-65325699,CMC DLPFC Sp...,LTBP3,5.288,1.24e-07,4.95,1,0.692,11:63805166-11:65898631
chr11:65306029-65325699,CMC DLPFC Sp...,LTBP3,-5.223,1.76e-07,-4.82,1,0.23,11:63805166-11:65898631
chr11:68451247-68458643,GTEx Cerebel...,GAL,4.99569,5.86e-07,4.79,1,0.12,11:68005825-11:69516025
chr11:68474908-68519032,GTEx Thyroid,MTL5,-5.20335,1.96e-07,-5.16,1,0.717,11:68005825-11:69516025
chr11:68671318-68708069,CMC DLPFC,IGHMBP2,-4.83485,1.33e-06,-4.78,1,0.116,11:68005825-11:69516025
chr11:73019334-73080136,YFS Blood,ARHGEF17,5.818,5.96e-09,5.76,1,0.0687,11:72286156-11:74412351
chr11:73019610-73080136,GTEx Whole B...,ARHGEF17,5.60246,2.11e-08,5.81,1,0.0924,11:72286156-11:74412351
chr11:73019662-73080425,CMC DLPFC Sp...,ARHGEF17,-6.4211,1.35e-10,-4.64,0,0.000471,11:72286156-11:74412351
chr11:73087308-73108518,NTR Blood,RELT,5.064,4.11e-07,5.84,0,0.0453,11:72286156-11:74412351
chr11:73087309-73108517,GTEx Adrenal...,RELT,4.9858,6.17e-07,4.16,0,0.000372,11:72286156-11:74412351
chr11:73087309-73108519,PsychENCODE,RELT,5.846,5.04e-09,5.01,0,0.00245,11:72286156-11:74412351
chr11:73087309-73108517,GTEx Thyroid,RELT,5.61249,1.99e-08,4.4,0,0.000199,11:72286156-11:74412351
chr11:73111532-73309234,PsychENCODE,FAM168A,-6.31948,2.62e-10,-6.44,1,0.523,11:72286156-11:74412351
chr11:73111532-73309234,GTEx Whole B...,FAM168A,5.867,4.44e-09,5.76,1,0.195,11:72286156-11:74412351
chr11:73121531-73121727,GTEx Whole B...,RP11-809N8.4,5.8724,4.3e-09,5.77,1,0.0772,11:72286156-11:74412351
chr11:73357223-73373864,PsychENCODE,PLEKHB1,5.04752,4.48e-07,4.89,1,0.0614,11:72286156-11:74412351
chr11:73498361-73576178,YFS Blood,MRPL48,5.1031,3.34e-07,5.01,1,0.229,11:72286156-11:74412351
chr11:82535408-82612733,NTR Blood,PRCP,5.1105,3.21e-07,5.09,1,0.135,11:81267008-11:84381175
chr11:82972501-82997414,CMC DLPFC Sp...,CCDC90B,4.9867,6.14e-07,5.01,0,0.0382,11:81267008-11:84381175
chr11:82972501-82997414,CMC DLPFC Sp...,CCDC90B,-5.1009,3.38e-07,-5.1,1,0.0595,11:81267008-11:84381175
chr11:83354645-83432028,GTEx Thyroid,RP11-160H12.2,-4.97514,6.52e-07,-4.94,0,0.0267,11:81267008-11:84381175
chr11:85668727-85780924,GTEx Whole B...,PICALM,4.84075,1.29e-06,4.87,1,0.804,11:84381474-11:86618929
chr11:89057521-89322779,CMC DLPFC Sp...,NOX4,-5.276,1.32e-07,-5.4,0,0.037,11:87430571-11:89208936
chr11:89057521-89322779,CMC DLPFC Sp...,NOX4,-5.276,1.32e-07,-0.959,0,0.000266,11:89208936-11:90966490
chr11:89057521-89322779,CMC DLPFC Sp...,NOX4,5.276,1.32e-07,4.6,0,0.0189,11:87430571-11:89208936
chr11:89057521-89322779,CMC DLPFC Sp...,NOX4,5.276,1.32e-07,-0.291,0,0.000179,11:89208936-11:90966490
chr11:112830002-112834182,PsychENCODE,RP11-629G13.1,-6.996,2.63e-12,-6.69,0,1.01e-07,11:112459488-11:114256749
chr11:112832022-113149158,GTEx Adrenal...,NCAM1,5.248,1.54e-07,-2.21,0,0.00276,11:111114397-11:112459488
chr11:112832022-113149158,GTEx Adrenal...,NCAM1,5.248,1.54e-07,5.74,0,0.00163,11:112459488-11:114256749
chr11:112832022-113149158,GTEx Putamen...,NCAM1,-7.26808,3.65e-13,-3.09,1,0.0294,11:111114397-11:112459488
chr11:112832022-113149158,GTEx Putamen...,NCAM1,-7.26808,3.65e-13,-6.94,1,0.998,11:112459488-11:114256749
chr11:112832022-113149158,GTEx Thyroid,NCAM1,5.228,1.71e-07,4.99,0,1.37e-09,11:112459488-11:114256749
chr11:113140254-113144623,GTEx Thyroid,NCAM1-AS1,5.248,1.54e-07,3.56,0,6.84e-11,11:112459488-11:114256749
chr11:113185251-113254266,GTEx Adrenal...,TTC12,4.87916,1.07e-06,4.78,0,3.95e-13,11:112459488-11:114256749
chr11:113185251-113254266,GTEx Amygdal...,TTC12,7.5476,4.43e-14,7.68,0,1.21e-09,11:112459488-11:114256749
chr11:113185251-113254266,GTEx ACC ,TTC12,6.7939,1.09e-11,7,0,4.42e-12,11:112459488-11:114256749
chr11:113185251-113254266,GTEx Caudate...,TTC12,7.3064,2.74e-13,7.11,0,1.75e-10,11:112459488-11:114256749
chr11:113185251-113254266,GTEx Cerebel...,TTC12,6.5476,5.85e-11,6.47,0,3.03e-12,11:112459488-11:114256749
chr11:113185251-113254266,GTEx Cortex,TTC12,6.8133,9.54e-12,6.78,0,1.33e-11,11:112459488-11:114256749
chr11:113185251-113254266,GTEx Frontal...,TTC12,8.1797,2.84e-16,7.37,0,3.39e-10,11:112459488-11:114256749
chr11:113185251-113254266,GTEx Hippoca...,TTC12,6.2339,4.55e-10,6.2,0,1.78e-12,11:112459488-11:114256749
chr11:113185251-113254266,GTEx Hypotha...,TTC12,5.91098,3.4e-09,5.7,0,1.27e-12,11:112459488-11:114256749
chr11:113185251-113254266,GTEx Nucleus...,TTC12,5.2826,1.27e-07,5.17,0,2.64e-12,11:112459488-11:114256749
chr11:113185251-113254266,GTEx Putamen...,TTC12,5.45178,4.99e-08,5.29,0,5.34e-13,11:112459488-11:114256749
chr11:113185251-113254266,GTEx Substan...,TTC12,6.70106,2.07e-11,6.61,0,1.43e-12,11:112459488-11:114256749
chr11:113185251-113254266,GTEx Pituita...,TTC12,5.692,1.26e-08,5.61,0,3.76e-13,11:112459488-11:114256749
chr11:113185251-113254266,GTEx Thyroid,TTC12,4.90355,9.41e-07,4.83,0,3.29e-13,11:112459488-11:114256749
chr11:113239200-113239839,PsychENCODE,RP11-159N11.4,-5.45011,5.03e-08,-5.46,0,4.24e-10,11:112459488-11:114256749
chr11:113239299-113239839,GTEx Caudate...,RP11-159N11.4,7.2032,5.88e-13,6.96,0,5.94e-11,11:112459488-11:114256749
chr11:113239299-113239839,GTEx Cerebel...,RP11-159N11.4,6.67189,2.53e-11,6.51,0,1.66e-12,11:112459488-11:114256749
chr11:113239299-113239839,GTEx Frontal...,RP11-159N11.4,6.4735,9.57e-11,6.33,0,2.8e-11,11:112459488-11:114256749
chr11:113239299-113239839,GTEx Hypotha...,RP11-159N11.4,8.26643,1.38e-16,8.6,0,4.57e-12,11:112459488-11:114256749
chr11:113258513-113271140,GTEx Cortex,ANKK1,-6.428,1.29e-10,-7.02,0,6.67e-08,11:112459488-11:114256749
chr11:113258513-113271140,PsychENCODE,ANKK1,-6.33833,2.32e-10,-6.14,0,4.6e-11,11:112459488-11:114256749
chr11:113258513-113271140,GTEx Thyroid,ANKK1,-9.5497,1.3e-21,-9.42,0,0.0177,11:112459488-11:114256749
chr11:113258513-113271140,GTEx Whole B...,ANKK1,-10.4076,2.29e-25,-10.2,0,0.982,11:112459488-11:114256749
chr11:113258513-113271140,YFS Blood,ANKK1,-6.428,1.29e-10,-7.16,0,2.45e-08,11:112459488-11:114256749
chr11:113280318-113346111,GTEx Cerebel...,DRD2,-8.46738,2.51e-17,-8.34,0,0.00252,11:112459488-11:114256749
chr11:113280318-113346111,GTEx Frontal...,DRD2,-8.8949,5.85e-19,-8.22,1,0.997,11:112459488-11:114256749
chr11:113558267-113577068,CMC DLPFC,TMPRSS5,-5.244,1.57e-07,-5,0,1.34e-08,11:112459488-11:114256749
chr11:113558272-113577095,GTEx Amygdal...,TMPRSS5,-4.9689,6.73e-07,-4.84,0,4.1e-09,11:112459488-11:114256749
chr11:113558272-113577095,GTEx ACC ,TMPRSS5,-4.9382,7.89e-07,-4.76,0,3.26e-09,11:112459488-11:114256749
chr11:113558272-113577095,GTEx Caudate...,TMPRSS5,-5.244,1.57e-07,-6.32,0,2.94e-07,11:112459488-11:114256749
